ProductKey,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
683,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,"17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality",20,"Proseware, Inc.",Proseware,2,Regular,5,Product0306042,11,Grey,12.6,pounds,1,inches,2,Mid,59.32,129.0,2005-02-08,On
684,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,"20 x 11.9 x 15.8 inches, robust and affordable scanner",20,"Proseware, Inc.",Proseware,2,Regular,3,Product0306043,11,Grey,13.03,pounds,1,inches,2,Mid,73.58,160.0,2005-03-08,On
685,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey","8.2 x 17.8 x 16 inches, compact 3-in-1 color ink jet printer that prints, scans, and copies",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306044,11,Grey,16.0,pounds,1,inches,2,Mid,72.66,158.0,2009-01-09,On
686,Proseware Duplex Scanner M200 Grey,"8.2 x 17.8 x 16 inches, duplex scans  ",20,"Proseware, Inc.",Proseware,2,Regular,5,Product0306045,11,Grey,13.0,pounds,1,inches,2,Mid,68.52,149.0,2008-03-09,On
687,Proseware High Speed Laser Fax M2000 Grey,"22.3 x 13.2 x 21 inches, 30 pounds, high Speed Laser Fax",20,"Proseware, Inc.",Proseware,2,Regular,4,Product0306046,11,Grey,12.3,pounds,1,inches,2,Mid,69.25,209.0,2005-02-08,On
688,Proseware Laser Fax Printer M250 Grey,"19.9 x 9.6 x 10.7 inches, 10.8 pounds, Laser fax printer",20,"Proseware, Inc.",Proseware,2,Regular,3,Product0306047,11,Grey,28.3,pounds,1,inches,2,Mid,54.26,118.0,2009-01-02,On
689,"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey","17 x 11.7 x 6.1 inches, 18 pounds, color Ink jet Fax, Copier, Phone",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306048,11,Grey,29.0,pounds,1,inches,2,Mid,73.12,159.0,2006-02-08,On
690,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz cordless handset",20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306049,11,Grey,29.0,pounds,1,inches,2,Mid,75.54,228.0,2005-01-04,On
691,Proseware Slim-Design Fax Machine with Answering System X180 Grey,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner",20,"Proseware, Inc.",Proseware,3,Deluxe,5,Product0306050,11,Grey,19.6,pounds,1,inches,2,Mid,78.19,236.0,2005-01-02,On
692,Proseware High-Performance Business-Class Laser Fax X200 Grey,"17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance business-class Laser Fax",20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306051,11,Grey,3.7,pounds,1,inches,2,Mid,82.17,248.0,2006-02-03,On
693,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in",20,"Proseware, Inc.",Proseware,3,Deluxe,3,Product0306052,11,Grey,13.4,pounds,1,inches,2,Mid,75.87,229.0,2007-02-05,On
694,Proseware Photo Ink Jet Printer E290 Grey,"6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",20,"Proseware, Inc.",Proseware,1,Economy,1,Product0306053,11,Grey,7.7,pounds,1,inches,2,Mid,52.0,102.0,2007-05-09,On
695,Proseware Office Jet All-in-One Printer M500 Grey,"13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",20,"Proseware, Inc.",Proseware,2,Regular,3,Product0306054,11,Grey,14.8,pounds,1,inches,2,Mid,74.96,163.0,2005-06-09,On
696,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,"17.2 x 5.5 x 8.1 inches. 8.4 pounds, office jet wireless all-in-one Ink jet Printer",20,"Proseware, Inc.",Proseware,2,Regular,3,Product0306055,11,Grey,11.7,pounds,1,inches,2,Mid,87.37,190.0,2005-04-08,On
697,Proseware Photo Smart All-in-One Printer M380 Grey,"9.5 x 17.4 x 17.7 inches, 25.4 pounds, All-In-One device offers color printing, copying, faxing, and scanning, outstanding print quality for photos and documents",20,"Proseware, Inc.",Proseware,2,Regular,2,Product0306056,11,Grey,10.1,pounds,1,inches,2,Mid,67.6,147.0,2007-06-08,On
698,Proseware Wireless Photo All-in-One Printer M390 Grey,"11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306057,11,Grey,3.5,pounds,1,inches,2,Mid,86.45,188.0,2005-02-05,On
699,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,"17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306058,11,Grey,5.3,pounds,1,inches,2,Mid,90.13,196.0,2006-03-09,On
700,Proseware Photo Ink Jet Printer M100 White,"Print speeds up to 26ppm, 6.4 x 11.4 x 17, 2 inches, 12.8 pounds",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306059,8,White,5.6,pounds,1,inches,2,Mid,73.12,159.0,2006-02-09,On
701,Proseware Ink Jet All in one M300 White,"17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  All in one,  large 80-sheet input tray",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306060,8,White,12.6,pounds,1,inches,2,Mid,77.72,169.0,2006-03-08,On
702,Proseware Laser Jet Printer E100 White,"19.4 x 17.1 x 8.9 inches, 34 pounds, various security features",20,"Proseware, Inc.",Proseware,1,Economy,3,Product0306061,8,White,7.7,pounds,1,inches,2,Mid,40.28,79.0,2006-02-20,On
703,Proseware Laser Jet Color Printer X300 White,"16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet",20,"Proseware, Inc.",Proseware,2,Regular,3,Product0306062,8,White,12.8,pounds,1,inches,2,Mid,69.25,209.0,2008-03-09,On
704,Proseware Laser Jet All in one X300 White,"17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start",20,"Proseware, Inc.",Proseware,2,Regular,4,Product0306063,8,White,6.2,pounds,1,inches,2,Mid,72.56,219.0,2005-02-08,On
705,Proseware Fax Phone E100 White,"14.2 x 6.7 x 14.5 inches, perfect for home or office use",20,"Proseware, Inc.",Proseware,1,Economy,3,Product0306064,8,White,10.0,pounds,1,inches,2,Mid,44.36,87.0,2009-01-02,On
706,Proseware Fax Machine E100 White,"14.8 x 15.4 x 7.1 inches, 1 Wide 3.3"" color LCD",20,"Proseware, Inc.",Proseware,1,Economy,1,Product0306065,8,White,11.5,pounds,1,inches,2,Mid,40.28,79.0,2007-01-04,On
707,Proseware Laser Fax Printer E100 White,"6.4 x 11.4 x 17, 1 inches, offering high-quality and fast output",20,"Proseware, Inc.",Proseware,1,Economy,1,Product0306066,8,White,7.0,pounds,1,inches,2,Mid,46.39,91.0,2005-01-05,On
708,Proseware Ink Jet Fax Machine E100 White,"17.7 x 14.5 x 6.9 inches, Ink jet Fax machine",20,"Proseware, Inc.",Proseware,1,Economy,5,Product0306067,8,White,11.3,pounds,1,inches,2,Mid,39.77,78.0,2006-03-08,On
709,Proseware Mobile Receipt and Document Scanner M200 White,"13.7 x 8.8 x 7.6 inches, mobile receipt and document scanner",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306068,8,White,7.4,pounds,1,inches,2,Mid,53.34,116.0,2005-02-09,On
710,Proseware Scan Jet Digital Flat Bed Scanner M300 White,"7.2 x 18 x 15.1 inches, scan Jet Digital Flat Bed Scanner",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306069,8,White,4.0,pounds,1,inches,2,Mid,55.64,121.0,2006-02-08,On
711,Proseware All-In-One Photo Printer M200 White,"14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306070,8,White,14.4,pounds,1,inches,2,Mid,62.54,136.0,2005-01-04,On
712,Proseware Ink Jet Wireless All-In-One Printer M400 White,"17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality",20,"Proseware, Inc.",Proseware,2,Regular,5,Product0306071,8,White,15.0,pounds,1,inches,2,Mid,59.32,129.0,2005-02-08,On
713,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"20 x 11.9 x 15.8 inches, robust and affordable  scanner",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306072,8,White,6.7,pounds,1,inches,2,Mid,73.58,160.0,2005-03-08,On
714,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White","8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306073,8,White,10.0,pounds,1,inches,2,Mid,72.66,158.0,2009-01-09,On
715,Proseware Duplex Scanner M200 White,"8.2 x 17.8 x 16 inches, duplex scans  ",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306074,8,White,14.4,pounds,1,inches,2,Mid,68.52,149.0,2008-03-09,On
716,Proseware High Speed Laser M2000 White,"22.3 x 13.2 x 21 inches, 30 pounds, high Speed Laser Fax",20,"Proseware, Inc.",Proseware,2,Regular,5,Product0306075,8,White,25.0,pounds,1,inches,2,Mid,69.25,209.0,2005-02-08,On
717,Proseware Laser Fax Printer M250 White,"19.9 x 9.6 x 10.7 inches,10.8 pounds, Laser fax printer",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306076,8,White,3.7,pounds,1,inches,2,Mid,54.26,118.0,2009-01-02,On
718,"Proseware Color Ink jet Fax, Copier, Phone M250 White","17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306077,8,White,8.0,pounds,1,inches,2,Mid,73.12,159.0,2006-02-08,On
719,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset",20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306078,8,White,8.7,pounds,1,inches,2,Mid,75.54,228.0,2005-01-04,On
720,Proseware Slim-Design Fax Machine with Answering System X180 White,"22.5 x 15.6 x 9.6 inches, 15 pounds, Flatbed scanner",20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306079,8,White,9.0,pounds,1,inches,2,Mid,78.19,236.0,2005-01-02,On
721,Proseware High-Performance Business-Class Laser Fax X200 White,"17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance Business-Class Laser Fax",20,"Proseware, Inc.",Proseware,3,Deluxe,4,Product0306080,8,White,10.6,pounds,1,inches,2,Mid,82.17,248.0,2006-02-03,On
722,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in",20,"Proseware, Inc.",Proseware,3,Deluxe,3,Product0306081,8,White,14.2,pounds,1,inches,2,Mid,75.87,229.0,2007-02-05,On
723,Proseware Photo Ink jet Printer E290 White,"6.7 x 8.2 x 17.5 inches, robust and versatile inkjet printer ideal for home office use",20,"Proseware, Inc.",Proseware,1,Economy,1,Product0306082,8,White,25.0,pounds,1,inches,2,Mid,52.0,102.0,2007-05-09,On
724,Proseware Office Jet All-in-One Printer M500 White,"13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306083,8,White,32.0,pounds,1,inches,2,Mid,74.96,163.0,2005-06-09,On
725,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,"17.2 x 5.5 x 8.1 inches, 8.4 pounds, office jet wireless All-in-One Inkjet Printer",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306084,8,White,27.1,pounds,1,inches,2,Mid,87.37,190.0,2005-04-08,On
726,Proseware Photo Smart All-in-One Printer M380 White,"9.5 x 17.4 x 17.7 inches, 25.4 pounds, All-In-One device offers color printing, copying, faxing, and scanning, outstanding print quality for photos and documents",20,"Proseware, Inc.",Proseware,2,Regular,3,Product0306085,8,White,13.0,pounds,1,inches,2,Mid,67.6,147.0,2007-06-08,On
727,Proseware Wireless Photo All-in-One Printer M390 White,"11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes",20,"Proseware, Inc.",Proseware,2,Regular,3,Product0306086,8,White,14.1,pounds,1,inches,2,Mid,86.45,188.0,2005-02-05,On
728,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,"17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306087,8,White,12.2,pounds,1,inches,2,Mid,90.13,196.0,2006-03-09,On
729,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,"12 x 16 x 8 inches, 17 pounds scan Jet Digital Flat Bed Scanner",20,"Proseware, Inc.",Proseware,2,Regular,2,Product0306088,14,Green,17.0,pounds,1,inches,2,Mid,55.64,121.0,2006-02-09,On
730,Proseware All-In-One Photo Printer M200 Green,"16 x 19 x 13 inches, 14 pounds, All-In-One Photo Printer",20,"Proseware, Inc.",Proseware,2,Regular,2,Product0306089,14,Green,14.0,pounds,1,inches,2,Mid,62.54,136.0,2006-03-08,On
731,Proseware Ink Jet Wireless All-In-One Printer M400 Green,"18.1 x 17.9 x 11.2 inches, 14.4 kbps fax modem with 200-sheet paper capacity, 20-page automatic document feeder, and 512 KB memory holds up to 25 pages",20,"Proseware, Inc.",Proseware,2,Regular,3,Product0306090,14,Green,14.4,pounds,1,inches,2,Mid,59.32,129.0,2006-02-20,On
732,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green,"20 x 18 x 14.2 inches, Ink Jet Instant PDF Sheet-Fed Scanner",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306091,14,Green,28.0,pounds,1,inches,2,Mid,73.58,160.0,2008-03-09,On
733,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green","15.2 x 15.7 x 8.7 inches, 18.4 pounds, Desk jet All-in-One Printer, Scanner, Copier",20,"Proseware, Inc.",Proseware,2,Regular,3,Product0306092,14,Green,18.4,pounds,1,inches,2,Mid,72.66,158.0,2005-02-08,On
734,Proseware Duplex Scanner M200 Green,"11 x 15 x 6 inches. 10 pounds, duplex scanner",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306093,14,Green,10.0,pounds,1,inches,2,Mid,68.52,149.0,2009-01-02,On
735,Proseware High Speed Laser M2000 Green,"Copy and fax capabilities, high speed Laser Fax",20,"Proseware, Inc.",Proseware,2,Regular,4,Product0306094,14,Green,22.0,pounds,1,inches,2,Mid,69.25,209.0,2009-01-04,On
736,Proseware Laser Fax Printer M250 Green,"10.6 x 15.7 x 6.8 inches, 12.4 pounds, technology for sending clear",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306095,14,Green,12.4,pounds,1,inches,2,Mid,54.26,118.0,2005-01-05,On
737,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green","9.4 x 5.5 x 13 inches, 6.9 pounds, 15 seconds per page transmission time",20,"Proseware, Inc.",Proseware,2,Regular,1,Product0306096,14,Green,45.0,pounds,1,inches,2,Mid,73.12,159.0,2006-03-08,On
738,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Green,"22 x 20.3 x 18.1 inches, Fax - Color Inkjet Fax with 5.8 GHz cordless handset",20,"Proseware, Inc.",Proseware,3,Deluxe,3,Product0306097,14,Green,28.0,pounds,1,inches,2,Mid,75.54,228.0,2009-04-09,On
739,Proseware Slim-Design Fax Machine with Answering System X180 Green,"9.4 x 11.8 x 5.4 inches, 6.4 pounds, Fax machine and telephone combined",20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306098,14,Green,20.5,pounds,1,inches,2,Mid,78.19,236.0,2006-02-08,On
740,Proseware High-Performance Business-Class Laser Fax X200 Green,"Fax high-Performance business-class Laser Fax, copy function can make up to 99 copies",20,"Proseware, Inc.",Proseware,3,Deluxe,3,Product0306099,14,Green,21.5,pounds,1,inches,2,Mid,82.17,248.0,2009-01-04,On
741,Proseware Professional Quality Plain-Paper Fax and Copier X100 Green,"9.1 x 14 x 4.6 inches, 5.5 pounds, professional quality plain-paper Fax and Copier",20,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0306100,14,Green,35.0,pounds,1,inches,2,Mid,75.87,229.0,2009-02-08,On
742,Proseware Photo Inkjet Printer E290 Green,"15 pounds, photo Inkjet Printer",20,"Proseware, Inc.",Proseware,1,Economy,3,Product0306101,14,Green,18.0,pounds,1,inches,2,Mid,52.0,102.0,2005-03-08,On
743,Contoso Rechargeable Battery E100 Black,Rechargeable Battery,22,"Contoso, Ltd",Contoso,1,Economy,3,Product0308001,2,Black,12.8,pounds,1,inches,1,High,6.6,12.95,2005-04-16,On
744,Contoso Dual USB Power Adapter - power adapter E300 Black,Dual USB power adapter - power adapter,22,"Contoso, Ltd",Contoso,1,Economy,5,Product0308002,2,Black,8.2,pounds,1,inches,1,High,20.34,39.9,2006-02-05,On
745,Contoso Car power adapter M90 Black,"Attach your phone to the cigarette lighter in your car, providing it the power to be used and recharged",22,"Contoso, Ltd",Contoso,2,Regular,4,Product0308003,2,Black,23.5,pounds,1,inches,1,High,9.17,19.95,2005-01-03,On
746,Contoso Notebook Peripheral Kit M69 Black,"It acts as a convenient carrier for an included hub, can also be used as a non-scratch screen wipe",22,"Contoso, Ltd",Contoso,2,Regular,3,Product0308004,2,Black,16.5,pounds,1,inches,1,High,7.59,16.5,2006-07-13,On
747,Contoso Mouse Lock Bundle E200 Black,"Nearly 1,000 notebook computers are stolen everyday - protect your notebook computer and its valuable data with this affordable security product",22,"Contoso, Ltd",Contoso,1,Economy,1,Product0308005,2,Black,17.3,pounds,1,inches,1,High,6.6,12.95,2006-04-16,On
748,Contoso Education Supplies Bundle E200 Black,"Goal is to enhance your lifestyle by offering innovative and quality products, as well as continuing to listen and respond to its customers",22,"Contoso, Ltd",Contoso,1,Economy,3,Product0308006,2,Black,16.0,pounds,1,inches,1,High,6.88,13.5,2006-03-02,On
749,Contoso Laptop Starter Bundle M200 Black,Get the four most popular accessories in one easy bundle with the Laptop 4-in-1 starter bundle This kit is the perfect complement to your laptop ensuring you have the tools you need,22,"Contoso, Ltd",Contoso,2,Regular,3,Product0308007,2,Black,17.0,pounds,1,inches,1,High,7.59,16.5,2007-11-13,On
750,Contoso Education Essentials Bundle M300 Black,Education messenger essentials bundle - notebook accessories bundle,22,"Contoso, Ltd",Contoso,2,Regular,1,Product0308008,2,Black,20.8,pounds,1,inches,1,High,4.37,9.5,2006-12-31,On
751,Contoso Desktop Alternative Bundle E200 Black,Desktop alternative bundle,22,"Contoso, Ltd",Contoso,1,Economy,3,Product0308009,2,Black,22.2,pounds,1,inches,1,High,5.86,11.5,2005-06-16,On
752,Contoso Power Inverter - DC to AC power inverter E900 Black,Notebook essentials bundle - notebook accessories bundle,22,"Contoso, Ltd",Contoso,1,Economy,1,Product0308010,2,Black,12.0,pounds,1,inches,1,High,4.84,9.5,2006-09-03,On
753,Contoso Smart Battery M901 Black,Smart battery - memory backup battery,22,"Contoso, Ltd",Contoso,2,Regular,3,Product0308011,2,Black,12.5,pounds,1,inches,1,High,5.29,11.5,2007-02-28,On
754,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,Laptop cooling hub notebook fan with 4 ports USB hub,22,"Contoso, Ltd",Contoso,1,Economy,1,Product0308012,2,Black,29.0,pounds,1,inches,1,High,15.24,29.9,2006-07-13,On
755,Contoso Home/Office Laptop Power Adapter E300 Black,Home/Office Laptop power adapter,22,"Contoso, Ltd",Contoso,1,Economy,1,Product0308013,2,Black,24.6,pounds,1,inches,1,High,13.0,25.5,2006-09-16,On
756,Contoso USB 2.0 Dock Station docking station M800 Black,USB 2.0 dock station docking station,22,"Contoso, Ltd",Contoso,2,Regular,5,Product0308014,2,Black,25.0,pounds,1,inches,1,High,13.75,29.9,2006-08-02,On
757,Contoso Enhanced Capacity Battery M800 Black,Home office enhanced capacity battery,22,"Contoso, Ltd",Contoso,2,Regular,1,Product0308015,2,Black,16.8,pounds,1,inches,1,High,12.83,27.9,2005-11-13,On
758,Contoso Connectivity Starter Kit Smart Buy M680 Black,Connectivity starter kit smart buy,22,"Contoso, Ltd",Contoso,2,Regular,1,Product0308016,2,Black,15.0,pounds,1,inches,1,High,12.83,27.9,2007-11-15,On
759,Contoso 90W AC/DC Power Adapter E300 Black,Enhanced capacity battery adapter,22,"Contoso, Ltd",Contoso,1,Economy,5,Product0308017,2,Black,19.0,pounds,1,inches,1,High,6.07,11.9,2005-06-16,On
760,Contoso Reserve Pen - Tablet Pen E200 Black,"Reserve pen - tablet pen, connectivity technology, wireless",22,"Contoso, Ltd",Contoso,1,Economy,1,Product0308018,2,Black,7.0,pounds,1,inches,1,High,7.09,13.9,2009-04-11,On
